               DRAW OF Rs.40000/- Premium Prize Bond Registered

				HELD AT KARACHI

Draw No. 13TH									

Series:	Common Draw					Date: 10/06/2020

----------------------------------------------------------------------------------



First Prize of Rs. 80,000,000/-

209637

----------------------------------------------------------------------------------



Second Prize of Rs.30,000,000/- Each


219826     919435   215619


----------------------------------------------------------------------------------	

										
13th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg) HELD AT 											
Karachi On 10th June, 2020 - 660 PRIZES OF RS.500,000/- EACH
											
003970	076550	162265	241304	326164	384731	459385	529844	626601	710201	790483	871136	939482
004341	077717	163138	243348	326308	387829	462033	532592	627172	710252	792406	871982	943125
007604	077930	163492	245090	327166	389035	464831	547980	629379	710566	793008	877290	945390
008995	078026	166127	245207	327344	396589	467959	548006	632962	713474	794798	879246	949342
013181	082739	166742	246140	327715	397353	469306	548406	633256	714811	795219	881526	952602
013340	083361	167808	250425	328259	399032	469326	551242	634804	719547	799877	881721	953282
015307	085469	167942	250704	330517	399227	469495	552912	637389	719965	799898	881809	954302
016003	086504	169223	250867	331936	399604	470399	554303	638571	719985	800647	882291	954507
017851	089259	170552	252420	336499	400299	470568	554830	646695	720018	802660	882731	955002
022121	092507	171048	252763	336605	401205	471197	555729	648050	720910	803005	883309	955839
023812	098017	172595	253801	338355	403512	472346	556530	649006	725295	803821	883699	957591
026408	098618	174770	254746	343704	404505	473662	558480	651063	725428	805658	884192	958069
026702	098757	175063	256750	344070	404593	478297	559104	653850	726172	805754	885118	958648
027469	099960	175227	258370	344484	404757	479313	560154	654521	728988	806712	885305	960612
027559	103250	175386	258425	344501	405258	480255	561547	655225	730486	807271	886133	961297
030630	104009	175430	258874	347150	405955	481726	565535	658134	734136	807850	891617	962030
030941	104730	178418	259906	348761	407543	482635	567604	659363	737701	808216	895165	962414
033621	108231	184030	266673	349165	409306	483021	570990	659368	739299	809071	896255	963935
034464	108903	184208	266792	349204	409369	483071	572578	660958	739557	812816	896547	965256
036452	109597	185225	268095	349360	412625	484194	574527	662208	740683	816251	896904	968174
040709	112266	187263	268433	351871	415155	484464	574801	662452	741903	816616	897974	968340
042747	112665	188013	270672	353085	416986	486301	576670	666434	743843	817896	898147	972370
043938	114653	188152	272336	353506	417587	487206	576807	667270	747618	818005	898420	978302
044589	114733	190023	272744	355851	421456	488495	578201	670822	748068	818385	900166	979654
045212	117091	194525	274476	356106	422625	488852	583032	671203	749618	818780	902279	980761
045300	117702	195880	275436	356826	423655	489320	583817	677128	749868	820742	903125	981286
048628	121203	196897	275689	358016	424280	489918	585265	679191	752295	821214	904826	983224
049506	121696	201730	277703	362131	425530	491641	587385	679430	753312	823827	907995	983248
050304	125462	202167	277808	362725	426205	493243	587504	679547	753321	824695	909306	987281
051260	126207	202567	280704	363438	428350	493756	588224	681036	754194	825057	911203	989680
052040	127168	205764	284039	364343	431441	494871	590372	682374	757379	827061	912914	991722
052442	127628	207059	295307	364731	431659	495643	591697	684577	758056	827161	914625	993962
053547	133808	209787	297805	364794	432052	499306	592756	684624	758535	828133	914956	994664
053842	135882	210704	298576	365234	434332	500967	594580	685647	759291	830525	916750	996162
054321	136561	214641	303904	365864	435305	501111	597012	687389	760246	832322	918150	998116
054346	139976	214853	306207	366558	435310	502653	597235	689389	761900	834550	918780	998433
055501	142368	215995	306618	366634	438420	503822	598030	689543	763168	837628	919189	xxxxxx
057148	145366	218977	310269	367657	441712	504987	598759	690500	770703	839101	919842	xxxxxx
060848	149397	219578	311234	368964	443746	505494	601270	691427	770785	841426	921646	xxxxxx
061602	150101	223556	311358	369001	443926	505774	604223	691490	777815	841703	921677	xxxxxx
065204	150104	224525	314505	369222	452263	507117	604837	691499	778937	842216	923126	xxxxxx
065969	150620	227318	315135	369964	453179	509208	605080	694855	779466	844466	923195	xxxxxx
066904	154321	227412	316257	370445	453443	510391	607031	695600	779700	846325	925520	xxxxxx
068208	155960	230625	316389	373286	453605	510999	612526	698311	781083	847098	926120	xxxxxx
069259	155995	230973	318574	374101	453751	515990	612752	698423	782701	847549	927511	xxxxxx
071920	158224	231117	321519	374529	453850	518563	613748	701198	783081	850850	932800	xxxxxx
072045	159045	231246	322254	374582	454507	519830	616085	701776	783454	857051	933165	xxxxxx
072385	159253	233135	323164	377181	456489	520845	619774	703069	783570	857261	935207	xxxxxx
072397	161042	233317	324240	379685	457221	523480	619797	705572	784179	858002	935227	xxxxxx
074296	161162	234223	324286	381793	458042	524678	619968	706213	784507	863331	935583	xxxxxx
074826	161496	236148	325285	384242	458453	527301	620017	709066	785035	863451	937285	xxxxxx
075049	162101	237869	325798	384275	459090	529683	620261	709898	786796	863992	938677	xxxxxx
