                 DRAW OF Rs.40000/- Premium Prize Bond Registered

				HELD AT Peshawar

Draw No. 9TH									

Series:	Common Draw					Date: 10/06/2019

----------------------------------------------------------------------------------



First Prize of Rs. 80,000,000/-

262154


----------------------------------------------------------------------------------



Second Prize of Rs.30,000,000/- Each

376674    514119    121907

            

----------------------------------------------------------------------------------	

										
9th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg) HELD AT 											
Peshawar On 10th JUNE, 2019 - 660 PRIZES OF RS.500,000/- EACH											
											
009218	086560	157459	236111	329501	408013	483636	562761	659279	742482	831482	909928
009682	087498	158094	237369	331389	409287	487385	563189	661044	745345	831656	909934
010370	087703	160321	239343	337024	409482	489883	566018	662011	747382	832417	910493
012951	087813	160732	239532	337492	409626	490786	566907	662262	749233	834557	911452
015405	088211	161898	240004	339529	409981	490880	566980	670017	750655	834958	911867
020065	091216	162043	240008	340181	410455	491183	570866	672673	754049	835064	915563
021090	091936	164968	240047	340266	411137	491367	572642	672847	760627	835460	916350
021974	092985	167354	242151	341825	411440	491490	573786	674282	762764	836825	917022
025604	093118	170014	242809	342321	413804	491722	578060	675827	766680	838053	921439
027985	094479	170677	244483	345828	415817	494161	578080	677058	771882	839574	923395
029672	094943	170824	245494	348135	415947	496036	578095	680999	773071	840348	923843
032733	096809	172873	246043	350676	416075	499494	578162	681113	773829	841763	924049
033939	098165	173329	246349	350701	417376	501346	578786	686106	774190	842250	924471
035685	098254	173663	246433	350855	420716	501466	579648	686318	774445	844092	925735
035761	098807	174859	248078	352085	421547	504022	582259	687205	778522	845787	927020
037765	099915	176136	248473	352232	424376	505094	586081	687909	787311	846351	929566
037794	101439	176256	249527	355363	425737	505585	586936	689012	787505	846783	931916
037959	101614	176804	250986	355535	430825	509574	589452	691990	787583	847062	932677
038225	103112	178581	251913	356039	431322	510423	596309	692200	789211	849361	933261
044636	105565	179207	252598	356614	434282	510472	599250	694127	789247	850015	934493
045075	105997	179509	253954	360725	434677	510794	602297	697040	790778	851054	936319
045480	107496	180725	259394	363177	434952	510837	602369	697217	790946	852639	936774
045728	109557	181915	259517	363550	435214	513180	603450	698460	795355	853420	942901
046278	110134	183507	263113	366272	435877	515593	604672	699254	797037	854458	944111
047219	113166	185683	263458	367922	442660	518795	612312	700350	798595	855263	945029
049718	114223	186359	264545	368279	442691	519063	612548	705281	802016	857364	945485
050361	116044	188123	265524	369294	444680	520651	612993	707169	805093	858060	945527
050775	116390	188219	265821	369490	445897	522480	614577	708266	808466	859120	947386
051247	116495	190622	269212	369952	446994	526782	615257	708537	808601	861748	950276
051694	117861	193142	271737	370823	448111	526822	625288	709598	811263	864778	951889
052154	118227	193997	272868	371162	448613	527872	627779	710148	811960	866028	952056
052277	118266	197400	273551	372485	450086	528825	628940	710188	812251	866510	953407
053739	121948	198052	275553	373399	451113	532326	631009	711964	813264	866556	955055
054293	123919	200916	275617	374470	453668	534990	631601	712465	813937	869590	955625
054996	126122	201612	278669	375163	454441	538099	633047	714878	816716	874401	957448
059680	126428	201659	287095	376226	454847	539075	634202	714917	817254	876956	962058
060859	126958	203444	287154	377564	454952	540494	635977	715424	817642	877692	963563
061371	128562	203477	287316	379229	460925	542223	637188	715584	818243	878529	964309
063948	129344	206712	288780	380814	463792	542693	638247	718120	818272	882934	966386
063974	131042	206747	293444	382458	463858	544096	638677	718219	819153	884814	974638
064163	132014	208318	293458	384847	464301	545752	641470	720507	820563	885000	975314
064319	132147	210683	295385	385342	466120	548529	642788	720734	820576	887464	977593
066090	132545	211724	298462	390150	468726	549314	642976	721749	821019	887675	979433
066652	133892	212255	301153	390936	469373	550271	644929	722392	821671	890136	981128
069216	135278	212281	301750	391204	469540	550799	648328	722638	822625	891135	982694
070309	135538	213426	305163	392671	469660	551312	652312	723719	822863	891978	985624
071217	137356	213900	307766	397435	469761	551438	652374	723770	825160	892296	990147
073224	141022	221406	312728	400044	473181	552710	653163	729883	825579	894415	990339
075283	142660	221637	314772	401564	473825	554552	655317	730270	826808	898122	993631
075392	146443	222304	316330	401921	473826	554804	655384	731715	829208	899408	993866
075447	149448	224495	321434	402297	474112	557424	655692	731802	829664	901670	995454
078796	150820	225664	321524	405314	478469	559399	657015	733711	830228	901986	996867
082025	154193	228594	324225	405674	478504	559512	658345	739877	830657	902170	996889
083672	154381	233010	325369	406842	481582	560396	658440	740777	831121	907338	999192
084862	156330	233641	329172	407459	482554	561603	659026	742439	831137	909795	999948

