              DRAW OF Rs.40,000/- Denomination Premium Prize Bond (Registered)

				 HELD AT MULTAN

Draw No. 24th									

Series:	Common Draw					Date: 10/03/2023

----------------------------------------------------------------------------------



First Prize of Rs. 80,000,000/-

294617
----------------------------------------------------------------------------------



Second Prize of Rs.30,000,000/- Each


577197   709992   979874	 
----------------------------------------------------------------------------------	
										
24th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg.) HELD AT 										
MULTAN ON 10th March, 2023 - 660 PRIZES OF Rs.500,000/- EACH										


001369	081988	148642	246202	317960	405501	465314	581165	640691	702767	796813	863732	944389
004033	083802	149319	247535	318414	405929	466084	581458	641896	702923	797267	864564	944555
004662	085300	151758	248347	320842	406738	469725	582257	642046	703182	797765	866633	947019
006586	087821	154316	249703	323322	406967	469917	583024	642364	706654	799423	866964	947452
009398	088793	159194	252806	324171	407435	473355	583439	643134	706870	799906	867017	948469
010365	088858	161498	256855	326083	410200	473674	584610	645516	711500	800694	867946	949937
011154	089041	168637	259700	326318	410967	473965	585320	646783	713469	800914	868906	950412
013085	089370	169996	260170	327281	411494	475925	585512	652985	713955	801018	870306	951052
013496	091274	171007	260233	328548	411570	476285	585674	653126	717491	802656	873278	951281
015347	092508	171257	260864	328943	411948	476882	585704	655770	718871	802990	876003	952621
015500	093675	175288	263102	329695	412554	491304	586724	657071	720494	803469	877823	953727
016161	093840	176129	264831	330422	412572	493348	589399	657876	720611	806970	878155	953734
017103	101117	178249	267530	332251	415691	495242	590074	658759	723035	809492	878446	954635
019383	101784	180938	271738	332979	416513	498278	590203	658816	725406	810221	880987	954841
019602	102520	181754	273804	333587	417073	500305	592244	660267	726016	811152	881742	960029
022493	102786	182109	274066	334405	420004	503758	592426	660642	727042	811615	882237	961245
024710	102799	184533	276119	337308	421480	506013	592509	662880	728413	812845	884234	961695
026719	104964	184960	277452	338577	427127	510303	593656	664301	729740	813507	885530	962079
027381	105782	187568	278376	339474	429233	510915	594126	665135	732022	815828	885682	962759
030849	106617	188043	278429	339527	429672	513180	596223	666606	732669	817239	886643	965177
032240	107006	190786	280166	339663	431167	514651	596555	666765	734506	817344	889188	967420
032431	108842	191634	282996	341110	432498	517902	598133	667989	735751	817841	891395	968815
035923	109939	193077	285021	341504	432893	522176	599099	668198	736142	818752	891422	969904
037172	110070	193905	287610	343505	433526	522285	600691	668738	738894	821258	892711	970945
039269	110455	194351	289409	343984	433609	523973	601585	669317	740083	822253	894044	971788
041475	111274	196286	290696	348529	437669	525056	605080	670144	744495	822412	895371	971996
043017	112486	197405	290794	349683	438617	528234	606550	670435	745030	822966	895688	973849
044665	115731	200296	291266	349694	439994	528261	609261	670935	750421	823800	896805	973951
044887	115774	204123	294812	350825	441992	532435	609277	671065	750992	827864	901231	975633
047849	115988	205658	295097	356155	443044	533676	609472	672454	757415	828144	902839	975691
049080	116381	206461	296265	356521	443833	534135	609978	672658	759073	831744	906435	976637
052051	117730	207658	296902	359781	446929	535705	611655	673939	762449	833565	907267	977469
053450	119632	208411	296959	360887	447813	537989	612192	678129	764251	834619	912266	978000
053698	120615	210441	299147	361388	448267	538461	614855	678638	765874	841295	915465	982390
055033	121768	210459	300612	363486	450605	539546	617794	679931	766691	843195	916694	982743
055923	121825	211732	302896	363563	451459	544278	618014	680455	767793	845188	919053	987665
058003	123361	211880	303271	364633	451461	544767	618180	683307	770788	846979	922256	xxxxxx
058870	125577	213024	305683	364888	454050	545212	618870	684310	771840	848919	922893	xxxxxx
059111	126137	217603	305997	366356	454085	555807	619408	684657	773146	849551	923007	xxxxxx
062899	128238	222147	306151	367286	454478	557957	619818	687726	774238	851100	923748	xxxxxx
064361	133414	222525	307019	368872	454576	559836	622425	687881	776163	851168	925202	xxxxxx
065808	134323	227355	307794	371427	455204	566262	623798	688680	777050	851983	925510	xxxxxx
066978	135254	228348	308440	378013	455692	568458	626019	690918	777589	852773	928358	xxxxxx
067346	139285	228357	310914	383387	455762	568785	627458	691298	779111	854240	928489	xxxxxx
068094	139957	231594	311004	384930	455928	568820	630660	691996	783034	854837	928842	xxxxxx
068677	141459	233550	314798	386175	460336	569023	635120	692749	786077	855730	929619	xxxxxx
069240	143682	234939	314818	389589	461114	572420	635145	693914	786229	857010	929850	xxxxxx
069381	144939	234963	314848	390116	461245	575655	635365	695275	786403	858534	930720	xxxxxx
072025	145070	236479	314907	392324	461284	575913	637610	698110	786935	859851	932351	xxxxxx
072869	148033	239069	315352	392480	462208	577500	638463	701557	788656	860376	940153	xxxxxx
078184	148048	242749	315366	393418	463865	579718	638926	702147	795011	861259	940336	xxxxxx
078822	148306	243727	316900	397686	464573	580398	640115	702557	795447	861934	940961	xxxxxx
											
