              DRAW OF Rs.40,000/- Denomination Premium Prize Bond (Registered)

				 HELD AT QUETTA

Draw No. 26th									

Series:	Common Draw					Date: 11/09/2023

----------------------------------------------------------------------------------



First Prize of Rs. 80,000,000/-

361262
----------------------------------------------------------------------------------



Second Prize of Rs.30,000,000/- Each


432104   527730   800764	 
----------------------------------------------------------------------------------	
										
26th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg.) HELD AT 										
QUETTA ON 11th September, 2023 - 660 PRIZES OF Rs.500,000/- EACH										

000693	096294	195102	282823	354556	441915	513358	585634	654012	746826	839037	923968
001748	098085	197511	282939	357117	444422	513387	587834	654972	747627	839534	928918
002158	100016	198704	282956	357959	444498	514638	590239	657606	748002	842716	931709
002354	100091	200036	283529	359474	447148	517007	591045	660241	749096	842719	932218
002480	100209	200521	284566	359731	448060	517808	593124	665941	750470	843460	933432
006225	100637	200910	285822	366999	448966	519157	594563	666851	752120	848377	934823
007754	101146	203647	287259	368701	450666	519667	596239	667675	752485	849713	935468
007772	103479	204539	291394	368723	452553	519726	597937	668461	752536	849714	936998
010197	103622	205967	292081	369964	454044	521208	599663	670306	755521	852721	938479
011241	105628	206474	293993	371050	454464	521294	600893	681822	755677	854944	938549
013232	105629	208367	294066	372121	454701	521408	604974	682260	756706	857551	941373
013799	107621	210250	294893	374760	456911	521481	605369	683597	758765	859361	946406
014732	107623	212550	295793	375592	457718	521608	605617	685242	761767	867018	947963
015689	107705	214045	295799	375696	458264	522663	605781	687375	762301	867334	948154
015980	111302	215090	296572	377580	459976	522963	606201	687542	763467	868054	950461
016525	112482	216710	296825	377586	462185	524308	606321	690941	763747	868161	952480
017808	113796	221977	297281	378110	462638	525091	607049	691835	767715	869188	952538
017907	115610	222787	297381	384185	464448	526312	607190	692123	773230	869357	953573
022486	117710	223317	298735	386152	469171	526843	609843	693426	774000	869946	955431
024968	119330	225169	300298	388259	469696	530252	610248	697056	774663	870414	956635
025188	121705	225932	301162	389080	471927	541408	611167	697181	779908	875213	957661
027465	123465	231934	303206	390637	473530	542131	613643	703038	780319	880018	958954
028925	125469	237796	303540	391227	473657	543812	613844	703208	782219	881966	960539
029596	125677	237912	303615	391228	474056	544824	615119	704235	782416	882637	960674
032312	131004	239104	305184	391789	474707	548127	615251	704539	783187	883104	960947
032624	131700	240041	309093	392109	475529	549667	617367	706651	785516	885652	961970
036055	132049	241689	314216	392243	478248	550475	618883	707117	789586	888317	963330
037863	134469	242111	314607	394806	478968	556318	620870	709798	791227	888475	965970
040192	134926	242215	314666	395602	480663	556960	621053	714056	795019	888685	966279
041578	136195	245353	316316	396021	481793	557516	621705	714490	796322	889017	968592
044365	137396	245796	319241	396387	482638	562134	623162	714703	796639	897983	968759
045164	137549	246985	319976	397869	482900	562684	625243	715727	798199	898747	970805
046055	144234	247000	321012	401066	483696	564884	626704	715750	802236	899649	971149
047193	145306	249199	324712	403190	485480	565337	628499	715977	802901	900877	972203
050126	145354	251499	325808	404043	485512	567271	630273	717027	804120	904731	972655
050219	147517	253125	328826	409012	486934	567744	631338	718178	815838	906020	972979
051433	149204	253521	329094	410612	488005	569461	631588	721084	817197	906115	973216
052538	154150	253829	330549	411766	488196	571112	633316	721705	817800	906393	976759
059673	160610	258199	334583	412264	488245	572611	633397	724997	818020	906482	977979
061142	160955	259065	337713	413236	488570	572794	634616	725747	818028	906555	978971
064385	162485	260899	338579	414700	489507	573442	636835	726629	818979	908571	982461
067109	167859	261550	339241	418112	492414	573507	637204	731740	819276	909791	983225
070219	170545	262989	339928	418507	492705	574207	638658	732353	819480	911378	983265
072975	172713	263044	339957	419073	493167	574942	639224	732555	819937	912251	983554
075960	173119	265799	341012	419932	497749	575142	639374	732634	821747	915959	985109
078295	173685	266854	341809	420663	497995	575578	640048	735595	821947	918278	986539
080252	176195	269961	342826	421012	498715	576480	641896	736746	825153	918683	986958
080580	176597	270073	344607	429030	499978	577456	643478	737356	826237	918888	988233
084735	182585	271689	345035	434064	502359	577556	643796	737407	826328	919708	990753
085194	185556	275799	346245	434597	502663	579045	643835	737640	829118	919762	992464
087026	186231	275908	349469	434927	505248	579461	643994	739029	829437	920193	994844
090688	186246	281256	349551	437507	506134	579467	646507	740010	829883	920763	996069
091064	189979	282039	350304	439592	508188	580713	647687	743826	830745	922019	998124
094164	191774	282339	351278	439876	509377	582419	652461	744333	832753	922489	998759
096225	194785	282739	352729	439906	512383	582637	653796	744382	835484	922575	998804

											
