              DRAW OF Rs.40,000/- Denomination Premium Prize Bond (Registered)

				 HELD AT LAHORE

Draw No. 30th									

Series:	Common Draw					Date: 10/09/2024

----------------------------------------------------------------------------------

First Prize of Rs. 80,000,000/-

108319

----------------------------------------------------------------------------------

Second Prize of Rs.30,000,000/- Each

212016	428449	937750

----------------------------------------------------------------------------------	
										
30th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg.) HELD AT 										
LAHORE ON 10th September, 2024 - 660 PRIZES OF Rs.500,000/- EACH										

002322	097819	168310	246384	323072	416237	490139	568712	659664	726704	790818	859801	957599
003599	098462	168319	246388	323357	417237	491004	571173	659778	727217	791590	861021	957644
008932	098937	171317	249933	323462	418540	491315	576211	659871	728351	791696	863948	958829
012299	099244	171558	250177	323717	420862	497040	577690	660224	730133	793641	864245	961017
013765	099937	176633	250831	323842	420965	497481	579948	660383	731450	794414	866420	962277
014802	101969	177379	250995	324812	421349	501158	580007	662966	732535	795390	868549	962796
015797	102939	177460	252122	325703	421834	505460	584796	663300	733519	795895	873820	965296
017365	103039	177582	252467	327354	423173	507442	585133	664664	734918	799416	876180	966194
017625	104675	181399	252538	327791	423845	509300	588933	667043	735589	800247	876770	966962
018400	105088	182906	252688	328792	424129	511169	589895	668023	736253	800963	877047	967092
019583	112984	184949	253731	328813	424429	511813	590767	668654	737018	801406	881259	967256
019922	114152	185399	254351	329602	426131	512118	591613	670287	737187	802649	882132	968587
020707	114934	188316	255803	330629	427392	512295	592817	670859	737215	804458	882453	970080
021908	115538	188333	256844	331201	428841	512829	595075	672044	738727	806174	885441	970286
021947	116939	188365	257753	331654	430186	516300	595194	673409	738854	807555	885793	970386
025794	117370	191078	257825	334655	431145	516914	595414	673793	739153	809943	886814	970744
025805	120066	191251	258962	334917	431405	517473	598990	676060	742433	810309	888476	971862
030294	120262	197999	259778	336145	431601	518221	599976	676238	743054	813054	888948	972626
031049	121808	198710	260823	336237	433256	518869	601505	676360	744736	814189	889568	972697
035572	122664	201578	262907	337488	434495	519123	603574	676534	744958	821766	890739	973544
035793	124201	201737	263432	339884	436636	519325	606977	678363	746602	822125	891799	973842
037403	126286	202679	267054	340267	437941	522651	609687	679565	747770	824832	895903	975098
044110	127592	205409	270434	342823	438777	524803	609690	679782	750958	825190	901053	978136
045187	128494	207903	270708	343054	440256	526584	613307	679866	752350	826432	903116	978285
047215	129760	211155	271921	343791	443619	527350	616769	680768	754896	827814	908469	980392
047576	130580	211247	272012	344112	444871	527677	619272	682974	755811	829589	909350	982487
053341	134399	211594	272552	346241	446831	531120	624075	683321	757666	831230	909584	984396
054898	135478	213493	273788	346349	447253	533042	624781	683987	759078	831401	914203	988681
055799	136290	214255	274559	358800	453347	533747	626066	688538	759857	833316	915806	989832
056570	140454	216191	275510	361301	455912	534223	626482	689295	760821	833971	918609	991195
057578	143134	216479	276659	364714	456021	535697	626736	689525	761358	837403	918844	991266
058499	150931	217707	280424	365752	458105	537505	629257	691380	762633	838434	920241	991763
058908	151302	217953	282593	365913	458404	542072	629654	693341	764369	840069	921767	992199
059663	151533	218573	282709	367744	458446	546903	629845	696300	765132	841086	922137	996917
060946	152085	220061	287602	371587	460871	548698	631543	698004	765765	842805	922507	997396
065343	153633	221789	287866	373875	461220	550201	634323	698382	767374	845760	924986	997617
065427	153761	222887	288120	374959	463248	552060	635669	698704	768654	846144	926282	XXXXXX
066204	154374	225794	291979	378187	463569	554667	636177	698780	769981	846230	926823	XXXXXX
066885	155242	226526	292218	381609	464851	555800	637079	699407	770353	846990	928903	XXXXXX
068562	156431	228998	295650	381985	464855	555865	639183	702377	770701	847814	929676	XXXXXX
069910	157781	232051	295971	384817	466152	556819	641086	703737	771064	849196	930590	XXXXXX
072999	157987	232073	304378	386412	468142	558908	641471	705229	771518	849903	930962	XXXXXX
074179	158574	235868	304725	390418	468609	559584	641673	706147	772255	852139	932689	XXXXXX
074421	159630	237041	306240	390555	469592	563240	652188	707032	772493	855301	932937	XXXXXX
075619	161388	238244	306344	393308	469823	563434	655040	707834	773680	855790	937329	XXXXXX
079209	162706	238878	310888	395520	469918	564502	655840	709808	775540	857659	939565	XXXXXX
082176	162806	240252	311178	396355	476913	564845	657487	710305	776674	858172	943638	XXXXXX
087416	163726	240518	314705	399146	477122	565113	657586	713293	779068	858221	946595	XXXXXX
088770	165845	241501	315988	402665	478160	566170	658107	713752	785045	858614	946638	XXXXXX
089883	167580	242427	316414	403341	484243	567080	658629	715086	785566	858963	946954	XXXXXX
090990	167924	244823	317385	409419	489041	567386	658857	719871	787311	859203	950098	XXXXXX
093496	168231	246171	320349	414626	489980	567650	659109	720341	787753	859241	955093	XXXXXX
											
