               DRAW OF Rs.40000/- Premium Prize Bond Registered

				HELD AT RAWALPINDI

Draw No. 14TH									

Series:	Common Draw					Date: 10/09/2020

----------------------------------------------------------------------------------



First Prize of Rs. 80,000,000/-

665868

----------------------------------------------------------------------------------



Second Prize of Rs.30,000,000/- Each


169862     210732   625309

----------------------------------------------------------------------------------	

										
14th DRAW OF RS. 40,000/- DENOMINATION PREMIUM PRIZE BONDS (Reg) HELD AT 											
Rawalpindi On 10th Sep, 2020 - 660 PRIZES OF RS.500,000/- EACH
											
000754	080676	153168	228926	318144	429149	508288	583177	653913	744779	837408	914716	982927
002183	081271	153544	229035	319290	429725	509111	583677	657297	745813	842251	915354	984218
002394	081399	153808	229705	321267	432400	509117	585007	657496	746163	842964	916142	990055
002816	081849	154357	230494	322739	434337	509912	585218	658581	746506	842984	917797	991681
005459	083557	154378	233640	326269	434566	510112	587400	666855	746869	844285	918734	992205
006142	083602	157143	241963	326338	435067	511311	589668	666920	748462	848279	918794	995161
006613	084202	158059	242031	329956	435380	512067	589906	667756	748996	848589	919668	997094
007739	085276	159701	243121	331095	435417	512859	589909	669948	752976	854037	921904	997747
007746	085897	162395	244870	336116	435593	514274	592785	670365	753279	854954	924047	997878
010277	086888	162643	246655	338775	436076	514837	595402	671931	753411	854979	924679	998176
012038	090486	163292	246665	341876	439177	517222	597067	672119	756544	855113	925098	998536
012594	091594	165593	250365	342584	439787	517606	598057	672697	761546	855451	928951	999325
012870	092952	175197	252539	348780	441390	519666	598509	672894	765042	857258	929099	XXXXXX
013156	096469	178662	253147	348917	441871	524117	603093	674254	765865	857449	929818	XXXXXX
017446	097977	180095	255449	349762	444738	527427	603565	678804	766865	859836	930738	XXXXXX
018256	099913	183156	259189	350142	445230	528537	603761	681532	769056	860482	931061	XXXXXX
020929	101323	184810	259948	351969	448166	529226	605102	683147	770420	862425	932052	XXXXXX
021848	104389	185087	260884	352675	449295	529297	605234	685023	771027	863353	932712	XXXXXX
021909	108153	185989	264089	355430	455730	529318	608208	686078	771685	864949	934813	XXXXXX
024412	108704	186423	264885	356881	456450	529544	614134	686712	774205	865002	935641	XXXXXX
029550	109018	186861	266160	357945	458540	529712	614273	687794	774599	865146	937300	XXXXXX
029714	110955	188144	267416	358990	459413	530227	615293	688202	775135	868211	937558	XXXXXX
034067	111143	192173	267863	360229	460785	532018	616761	688968	776977	869447	939110	XXXXXX
036246	111144	194011	271777	366849	460976	534025	618184	694273	778806	871246	940123	XXXXXX
039650	112316	194787	273481	367265	461180	535740	618322	696520	779410	871262	943348	XXXXXX
045892	113957	195238	274298	369226	464709	537424	618683	699147	782714	874497	943583	XXXXXX
045957	116664	197541	274649	370411	465580	540127	620842	701100	782902	874792	946424	XXXXXX
048115	117075	198916	277595	371360	467196	541899	622077	701191	786900	874952	947223	XXXXXX
048333	118443	203892	277695	372405	470779	544778	624224	701850	790785	876845	948333	XXXXXX
048503	118483	204206	277763	373577	473177	546846	625214	701859	791199	877632	948346	XXXXXX
048846	119882	206007	278392	374369	473309	550019	628724	703211	791663	877852	950902	XXXXXX
048953	120654	206738	279226	374786	474166	552244	629719	704361	793888	881642	950917	XXXXXX
050709	123374	208795	285782	374999	474527	552506	634070	705811	794276	882757	952221	XXXXXX
050920	126031	209024	287484	378208	481836	553157	634745	706274	796179	885751	952275	XXXXXX
056740	127019	210365	287683	380419	482885	555476	635631	710605	798705	887818	958322	XXXXXX
057797	128437	211248	291131	381935	486482	556687	636041	713189	802982	888372	959073	XXXXXX
059022	129627	211828	292182	382096	489964	558627	636337	717447	804163	888775	959968	XXXXXX
059468	130075	211893	293656	386788	489979	559996	636853	720824	804226	889302	960942	XXXXXX
059816	130171	211910	294571	389409	492196	560420	637713	720989	806593	889638	961143	XXXXXX
060152	130395	212190	294811	390662	493281	562156	637823	722799	808712	890603	962610	XXXXXX
060250	130584	212489	297392	391222	494019	564792	639047	722831	812032	892595	963433	XXXXXX
060627	131467	212995	301555	391246	495231	565639	639334	726873	813535	893472	965294	XXXXXX
065444	133710	213156	302870	392963	496600	567066	642202	729194	815347	894096	965739	XXXXXX
067102	137003	213291	303331	395339	498275	568602	642880	732384	816228	902813	970231	XXXXXX
071472	137407	215498	303719	398445	499145	571790	644039	732438	820243	903291	971193	XXXXXX
071910	140361	216762	304473	399190	499408	572205	645246	734291	820644	907753	971274	XXXXXX
071936	143408	219853	305995	405110	500163	574459	646054	734326	821393	908242	971866	XXXXXX
073713	143834	220074	306019	412606	500191	574720	646563	735500	821467	909939	972177	XXXXXX
074414	143864	221891	306165	416962	501102	577652	647155	738948	822798	910328	975277	XXXXXX
075351	145913	223719	313597	417301	502388	577657	648509	739031	825172	911564	977687	XXXXXX
078118	147501	224378	314667	419254	502720	580229	651048	739226	825435	912594	977768	XXXXXX
078648	148146	224687	316729	419572	504362	580497	651111	739369	826724	912997	979668	XXXXXX
079772	150625	226333	317800	421884	505247	581658	651263	739673	828705	913633	982618	XXXXXX
080496	151148	227963	318142	424320	506453	582979	653623	740171	828867	913983	982818	XXXXXX
