                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT FAISALABAD
Draw No.92nd				

Series:	Common Draw					Date:15/12/2022

----------------------------------------------------------------------------------



First Prize of Rs.750,000 /-



131553

----------------------------------------------------------------------------------



Second Prize of Rs.Rs.250,000/- each.



163249   195445   347449   358469   958413

----------------------------------------------------------------------------------	

										

2394 Prize(s) of 1250/-  Each

000074	018288	036588	060969	080890	100766	124948	147700	168631	190916	216370	243062
001192	018938	037371	061838	081167	100773	125761	147703	168819	191161	216599	243618
001605	019049	038075	062705	081897	100797	126364	148513	170470	191677	216942	243767
002430	019339	038079	062891	082037	101015	126709	148873	170593	192150	217346	243791
002821	019605	038160	063741	082349	101789	126730	149573	171078	193353	217802	244022
003285	019667	038664	063893	082497	103232	126826	149873	171498	193576	218122	244187
003341	020189	038934	064108	082763	104000	127727	150166	171688	193639	218240	245516
003602	020612	039054	064388	083026	104168	127810	150203	172444	194921	218476	245527
003947	020626	039243	064720	083105	105533	128437	150324	173089	195107	218788	245705
004083	020942	039276	065192	083301	105763	128467	150373	173480	195671	218815	245747
004363	021486	040259	066571	083446	106225	128895	150986	173482	196588	219093	245987
004688	021488	040463	067954	083489	106254	129637	152279	173801	197038	219371	246762
005996	022718	041014	068073	083526	106295	131170	152620	174113	197143	219652	246927
006455	023633	041164	068123	083645	107799	131340	152638	174263	197947	219657	247471
007052	023897	041389	068266	084127	108230	131560	153326	174377	198283	221188	248586
007377	024437	041592	068348	084246	108809	131568	153519	174744	198369	222355	249334
007711	025369	041841	068658	084609	109821	131738	153522	175235	198596	223787	250094
008005	026628	042526	069072	084718	109892	131746	153918	175708	198836	223789	250096
008142	026847	042673	069200	085622	110468	133029	154091	176990	199020	226759	251024
008992	029186	042870	069594	086370	111902	133310	154355	177351	199266	227059	251041
009933	029187	043647	069781	087581	112104	133410	154542	177701	200416	227790	251828
010481	029303	043681	069842	087838	112866	133635	154581	178471	200456	228728	251903
010491	029319	044037	069857	088659	113015	133690	154672	178526	200468	228888	251957
010560	029634	044086	069858	088735	113080	134129	155511	178796	200826	229441	252034
010691	030143	044571	070290	089476	113843	134209	155521	180401	201399	229532	252254
010865	030164	046262	070321	090150	114257	134368	156240	180815	201681	229718	252371
011012	030282	046359	070352	091010	114444	135092	156465	180911	201700	230387	252718
011523	030558	047202	070496	091763	114517	135177	157023	181241	202690	231371	252720
011531	031264	048013	070753	092070	115384	135188	157109	181261	202780	231526	252749
011548	031318	048303	071539	093567	115538	135523	158153	182034	203729	231585	252780
012003	031548	048322	073125	093659	116136	135564	158571	182510	204074	231615	253281
012441	031776	050150	073127	093747	116221	135740	158595	182690	204111	232269	253432
012464	031970	050436	073179	093836	116296	135828	159283	182940	204731	232545	254095
012646	032755	050990	074240	094447	116566	135968	159906	183437	205811	232725	254104
012799	032886	051249	074312	094603	116697	136164	160068	184053	206782	233460	254272
