                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT RAWALPINDI
Draw No.98th				

Series:	Common Draw					Date:20/06/2024

----------------------------------------------------------------------------------

First Prize of Rs.750,000/-

605238

----------------------------------------------------------------------------------

Second Prize of Rs.Rs.250,000/- each.


272785	288053	542096	966178	985324

--------------------------------------------------------------------------------------	
										
98TH DRAW OF RS. 200/- DENOMINATION NATIONAL PRIZE BONDS HELD AT RAWALPINDI ON 
20TH JUNE, 2024 (2,394 PRIZES OF RS. 1,250/- EACH)

253088	271140	292528	313747	336725	359787	383397	411033	433703	456151	483471
253279	271279	292564	313804	338295	360426	384095	412646	433931	456537	483513
253855	271962	292575	314380	338690	360794	384422	413285	433997	457241	483914
254381	272228	292738	314565	339454	360910	384522	413403	434129	457300	484605
254676	272267	293099	315477	339603	360967	384547	413585	434370	457501	484909
255187	272565	293929	315951	339910	360979	385238	413618	434387	457898	485645
255360	272896	294028	315953	340082	360982	385580	413702	435247	458668	487732
255495	273414	294403	316057	340099	361388	385930	414527	435528	458710	488220
255599	273454	294506	316061	340525	361858	386323	414628	437931	459097	488283
255996	273841	295267	316081	340674	361956	386612	415090	438488	459435	488435
256076	274443	295418	316614	341257	363648	386714	415303	438573	459455	488940
256717	274627	296144	316621	341833	363876	387461	415609	438859	460392	488991
256758	274785	296269	316905	341951	364728	388010	415676	438888	460517	489308
257177	275126	296299	317320	343354	365029	390482	415834	439276	461223	489846
257896	276347	296459	317715	343737	365103	390646	416272	439430	461597	490588
257963	276932	297062	317952	343928	365522	390832	416487	439929	461628	490811
258262	277982	297415	317970	345106	365764	391330	416813	441030	461837	491537
259916	278519	298061	318082	345257	365864	392275	417173	441052	462456	491608
260241	278747	300090	318986	345361	367652	392780	417441	441645	464532	491926
260560	279312	300142	320595	345812	367844	392884	418087	442284	465307	492561
260806	279508	300624	320774	346011	367910	393737	418131	442339	465340	492748
261824	279537	300693	323507	346205	368359	394548	418383	442836	465779	493297
261934	279811	302487	323543	346383	368622	394581	419396	442912	465850	493614
262022	280177	303079	323881	347963	370386	395160	419599	443508	466512	493773
262512	280845	303747	323970	348090	370774	395164	420167	444377	467187	494485
262871	282007	304708	324001	348244	370929	395491	420399	444507	467401	495347
263116	282299	305460	324360	349749	372330	395931	420429	444554	468304	495736
263823	282338	305522	324695	349860	373040	397767	420470	444732	468443	495999
263959	282936	305537	325224	350578	373267	398503	421290	445550	469604	496054
264103	282938	305762	327170	350625	373289	398819	421312	445660	470539	496276
264125	283342	305904	327351	350679	373765	399260	421329	445921	470601	496301
264140	283421	306410	328170	351348	373827	399555	421532	446404	471248	496547
264144	283596	306567	328504	351413	374294	399594	421601	446473	471485	496614
264236	283609	307377	328512	351505	375239	401648	422027	446511	471552	496902
										
										
497152	518910	537878	552063	577690	597004	619382	642544	665499	695949	716082
497251	518915	538238	554183	577692	597567	619782	642608	666461	696307	716509
497556	519104	538444	554465	578114	598184	619885	642669	668272	696364	716511
498181	519368	538572	555154	578493	598410	620066	643119	668350	696389	716574
498395	519877	538894	555363	578568	598852	620294	643384	668612	696547	716619
498899	519982	538973	556042	578605	598871	620332	643725	668624	697002	716657
499098	520565	539164	556200	578944	599419	620653	644193	669036	697404	716791
499415	520809	539264	556866	579608	599528	621289	644399	669395	697576	717236
499850	521170	539340	556969	580035	599955	622414	645085	669596	697618	718152
500065	521475	539664	557213	580069	600100	622889	645517	669785	697818	718357
500550	521551	539939	557688	580530	600154	623217	645582	670071	698168	719806
500709	521864	540164	557759	580724	600387	623668	646115	670397	699918	719866
500991	521942	540959	558088	580882	600974	624853	647000	671541	700066	720697
501145	522304	541036	558173	581204	601206	624993	647075	672505	700349	721066
501286	522638	541165	558518	581228	601581	625210	648410	672755	700504	721265
501915	522708	541452	559413	582473	601605	625221	648619	674733	701141	721883
502343	523019	541926	559824	582478	601818	625342	649280	675705	701175	722729
502613	523367	542113	560328	583208	601934	625437	649866	676218	701586	722826
503075	524822	542169	560371	583365	602138	625689	650096	676255	701936	722930
503547	525027	542213	560409	583634	602256	627260	650354	677254	702537	723133
504145	525093	542331	560477	584309	602766	628459	650717	678032	702586	723440
504168	525405	542752	560665	584549	605924	628548	651073	678529	702587	723460
504325	525496	543111	561091	585709	606367	630765	651927	678853	702628	724116
504391	525551	543394	561768	585915	606463	631128	651940	678955	702657	724196
506163	525567	543506	562315	585988	606619	631157	652302	679865	703995	724329
506868	525765	543521	562896	586242	607159	631368	652486	679912	704297	724364
507176	526246	543601	562976	586321	607837	632633	652994	680561	704331	724830
507709	526510	543641	563137	586977	608720	632739	653381	680846	704601	725279
508026	527247	543781	563481	587137	608847	632761	653731	681294	705236	725293
508297	527249	544280	563843	587478	608947	632936	654383	681675	707182	726060
508312	527378	544484	564081	587727	609301	632955	655199	681826	707196	726142
508390	528151	544776	564841	587985	609369	633003	655292	681965	708634	726143
508763	528328	544791	565741	588413	609493	633246	655625	682529	708891	726151
508928	528371	545022	567274	588790	609727	634116	655786	682534	709210	726217
509230	528697	545156	567624	588833	609772	634378	658215	683398	709225	726574
509278	528798	545525	567712	588859	609960	635936	658839	684263	709485	727607
509358	529998	545930	567879	589751	610665	635994	658979	685155	709879	727924
509879	530341	546641	568159	589988	610743	636228	659091	685648	710468	727970
509908	530759	547622	568378	590315	610845	636549	659155	686149	710742	730802
510372	531315	547800	568440	590542	611414	636568	659323	686367	711112	731947
510987	531490	548293	570149	591868	611666	636858	659462	686530	711530	732074
