DRAW RESULT OF Rs.200/- DENOMINATION NATIONAL PRIZE BONDS – 106th DRAW

First Prize of Rs. 750,000/-(each)

581381

Second Prize of Rs. 250,000/- (each)

070148    194865    222052    412303    710633


Third Prize of Rs.1250/- (each)

264110	283191	307015	326445	343481	368549
264446	283308	307820	327039	343702	369205


369351	392307	412386	431337	460714	484025
369444	392414	412698	431828	461172	484504
369743	392457	412784	433312	461197	484507
370202	392511	413752	434600	461851	484824
370475	393275	414266	435079	461921	486832
370643	393429	415261	435175	462309	487692
370982	393441	415786	435269	462532	488433
371880	393707	415952	436457	462676	488563
372357	396373	416111	436475	463213	488683
372641	396518	416438	437837	463480	489459
372768	397065	416488	439237	463970	489790
372801	397144	416491	439374	466638	489911
372996	397383	416494	439712	466878	490545
373215	397511	416658	439916	466882	490604
373610	397701	417065	440582	467056	490770
374504	397757	417179	440797	468534	490812
374660	398670	417628	440978	468691	491163
374664	398776	417640	441215	468977	493248
375368	398825	418454	441310	469291	494535
375929	398845	418523	441448	469454	494629
376091	400212	418812	441992	469605	494984
377375	400438	419953	442783	469786	495019
377806	400590	420054	443312	470036	495291
378694	400592	420403	443535	470471	495688
378904	400933	420445	443551	471032	496170
379068	401289	420573	443640	472301	496224
379698	401508	420868	443858	472801	496269
379832	401565	421451	444341	473511	496600
380463	401886	421464	445623	473741	497143
381568	401986	423285	446083	474333	497354
382856	402246	423591	446641	474593	497467
383674	402929	423592	446906	475043	497532
384268	403300	424410	447303	475100	498160
384493	403569	425432	447373	475445	498325
384648	404045	425689	448725	475632	498677
384997	404051	426091	448956	476299	499828
385121	404191	426265	450549	476409	500555
385409	405631	426525	450611	476499	500751
387282	405925	428332	451283	476618	500755
388096	406314	428814	452284	476900	501306
388176	406467	428825	453704	476965	501837
388638	406742	429400	454651	476990	502232
388807	407011	429640	454787	477764	502976
388828	407737	429697	454799	478198	504238
389129	408002	429828	456772	478636	504243
389153	408259	430067	456828	479177	504264
389598	409202	430569	457972	479340	504373
389613	409337	430927	459296	479831	504708
389966	410491	431028	459456	482363	504910
390124	410523	431199	460265	483609	505579


505580	525754	545677	565436	584898	610489
505738	526562	546044	565957	585451	612409
506260	527811	546050	566435	585912	612528
506439	528558	546169	566902	586486	613186
506560	528802	546178	567008	587190	613535
507022	528852	546699	567152	587319	613643
507361	529273	546759	568123	587540	614399
508375	529546	547749	568265	588024	614464
509104	530243	548300	568451	588809	614520
509560	530930	548692	568578	588831	614524
509855	531211	548917	568789	589032	614623
509965	531261	549491	569143	590107	614997
510055	531949	549924	569471	590473	615255
510362	532773	550499	569621	591114	615344
511155	533013	550616	570032	591386	616776
512359	533249	550696	570364	591713	617453
513613	533585	550769	570559	591942	617598
513714	534120	551253	570731	592410	617692
513978	534847	552359	570771	592830	617695
514532	535403	552763	571544	592917	617939
514891	535405	552820	572314	593684	617975
515368	535451	552835	573531	593745	619092
515861	536829	553611	573966	594229	619296
516118	536920	554099	575161	594713	619331
516369	537578	554146	575189	594923	619356
516509	537661	554478	575345	595296	619396
517882	538167	554507	576051	595363	619772
517992	538628	554794	576751	595385	620178
518411	539232	554795	577039	595636	620219
518723	539305	556148	577630	598587	620985
519752	540200	556341	578183	598762	621279
519961	540394	556429	578979	598836	621800
520424	540446	556484	579931	598886	622803
520500	540500	557266	580112	599073	622820
520501	540502	557995	580130	599421	622986
520899	540507	558319	581113	600450	623213
521381	541159	558565	581457	601335	623669
521406	541322	559954	581738	602916	624218
521565	541953	560000	581993	604104	624225
522052	542002	561067	582015	604814	624264
522161	542341	561127	582181	604829	624811
522692	542999	561517	582389	605822	625199
522877	543021	562183	583042	606839	627949
523290	543168	562809	583091	607404	628300
523807	543180	563378	583157	608600	628428
523950	543770	563493	583161	608830	628666
524200	544050	563801	583650	609056	629029
524312	544899	563974	583785	609750	629398
525323	545426	564583	584041	609776	629459
525438	545453	565149	584452	609961	629983


