                       DRAW OF Rs.200/- PRIZE BOND

		         HELD AT PESHAWAR
Draw No.80th						

Series:	Common Draw					Date:16/12/2019

----------------------------------------------------------------------------------



First Prize of Rs.750,000 /-



389955

----------------------------------------------------------------------------------



Second Prize of Rs.Rs.250,000/- each.



162087	310074	517606	521670	806287

----------------------------------------------------------------------------------	

										

2394 Prize(s) of 1250/-  Each


000350	022577	042017	055634	081156	103373	126042	146860	167246	182801	202463	227534
000380	022699	042147	056041	081253	103375	126567	147418	167378	182805	203176	227784
000555	023324	042512	056312	081637	103791	127179	147535	167527	182816	204392	228085
001018	023541	042714	057119	081848	104019	127680	147668	167565	184609	205726	229553
001430	023605	042933	057385	082171	104150	128915	148270	168360	185029	205960	229578
001623	023774	043074	057424	082333	104719	129536	148588	168814	185317	206332	229701
001684	023974	043218	059412	082886	105204	129728	148846	169140	185716	206391	229818
003058	023988	043343	059450	083342	105744	130159	148856	169184	185728	206605	230142
003587	024196	043802	059545	084632	106047	131069	149650	169189	185756	207015	230963
003824	024444	044538	060906	085384	106094	131190	150427	169391	185776	207814	230987
004017	024669	044897	061148	085559	106202	131493	150499	169715	186301	207902	231629
004548	024950	045465	061752	087246	106649	131682	151613	169843	186762	207995	231984
004612	025301	045472	063205	087736	107799	132794	151773	169963	187325	208593	232043
004747	026528	045741	063453	088475	107932	133054	152054	170425	187618	208722	232117
005865	026718	045811	063463	089215	108317	133292	152269	170435	187631	209015	233007
005995	026822	045891	063959	090339	108467	133547	152994	171183	188093	209720	233093
006309	028311	046102	064245	090465	110054	133604	153704	171806	188445	209750	233142
006575	029364	046343	064574	091125	110142	133709	154990	172123	188754	211286	234313
006666	029933	047261	064869	091995	111446	134013	155345	172583	189161	211579	234686
007319	030622	047520	064925	092130	111721	134133	155691	173429	189198	212172	235039
007939	030926	047574	065146	092188	111980	134579	156078	173760	190480	212631	235137
007942	031176	047959	065765	092516	112603	134749	156185	173800	190595	212750	235258
009783	031821	047969	066440	092544	112627	135473	156364	174003	191381	213037	235336
010317	032651	047971	066538	092759	113167	135569	156701	174100	191714	213545	235673
010568	033565	048683	066659	093348	114543	136099	156832	174161	191852	214736	235717
011060	033745	048812	067071	093588	114646	136136	157425	174407	191998	214769	235754
011510	033894	049253	068058	093738	115005	136140	157859	175100	192049	215512	236125
011613	034101	049286	068782	093746	115336	137461	158573	175129	192152	215617	236155
011625	034187	049868	069193	094119	115722	137463	158757	175172	192154	215827	236258
011683	034305	049998	069310	094274	117726	137603	158890	175356	192415	215862	236371
011823	034462	050017	069642	094590	117835	137659	159069	175609	192780	216444	236547
012609	034823	050104	070646	094966	118421	138255	159445	175769	193044	216494	237286
012870	034916	050387	071046	096482	118747	138448	159973	175782	194016	217510	237697
013648	035012	050727	071498	097749	118780	138499	160465	175877	194640	217556	238025
014019	035061	051169	071972	097956	118834	139203	161011	176433	195011	217635	238248
014219	035337	051627	072775	098016	119230	139505	161135	176731	195808	217664	238405
014636	035363	053110	073068	098074	119737	139688	161376	176792	195846	217837	239204
014664	035787	053179	073083	098263	119751	139705	162108	177333	195863	217980	239953
015647	036228	053249	074309	098929	119926	140433	162707	177800	196039	218237	240633
015654	036387	053391	074794	099399	121208	140459	162761	177861	196098	218515	241013
016168	036527	053420	075325	099418	121423	140573	163654	178977	197179	218629	241542
016537	036659	053627	076040	099913	123281	140642	163891	179205	197783	221081	241941
016908	037551	054139	076114	100025	123855	141391	163961	179861	198357	221115	242471
018463	037697	054160	076327	100187	124025	141583	164367	179957	198700	221627	242796
018627	037815	054230	076810	100361	124090	142038	164897	180428	199935	222196	244169
018747	038107	054603	077504	100607	124263	142427	165337	180504	200243	222982	244267
019350	038473	054610	078842	101018	124493	143205	165483	180900	200672	222990	244505
020432	038622	054658	079161	101056	124699	143521	166239	181018	201132	223866	245229
020975	040753	054966	080123	101081	124785	143741	166578	181714	201683	224046	245285
021018	040995	055290	080683	101316	125187	144999	166671	181749	201989	224123	246140
022075	041059	055434	080701	101969	125424	145466	167000	182777	202280	225732	246488
022539	041536	055475	081122	102287	125462	145823	167085	182780	202287	226555	246683


247574	269978	291649	316635	337567	360290	378968	400505	424876	450054	470178	498257
247723	270511	291806	316637	337584	360363	379022	400960	424970	450206	470287	498349
248005	272971	291866	317174	338026	360378	379573	401059	425225	450404	470479	498581
248115	273341	293796	318273	339295	360762	380508	401179	425467	450910	470688	498985
248209	273368	294363	318453	340393	360769	380942	401704	426333	451213	473359	499004
248282	274621	294429	319329	341467	360865	381762	401945	426744	451544	474767	500607
248433	274645	294448	319345	342034	361152	381812	402522	427144	452389	475336	501366
249058	275223	294998	320349	342681	362314	383067	402667	427430	452498	475664	501587
249166	275460	295057	320441	343071	362511	383343	402807	427882	452671	475868	501659
249355	275768	295428	321450	343105	362545	383802	404385	428311	453166	476090	502721
249484	275829	296019	322025	343527	362764	384003	404992	428682	453420	477652	502829
249836	276014	296712	322423	343866	362860	384062	405136	428704	454206	477692	503203
