                       DRAW OF Rs.200/- PRIZE BOND

		         HELD AT Muzaffarabad
Draw No.81st						

Series:	Common Draw					Date:16/03/2020

----------------------------------------------------------------------------------



First Prize of Rs.750,000 /-



169299

----------------------------------------------------------------------------------



Second Prize of Rs.Rs.250,000/- each.



257431	323437	343070	473516	672491

----------------------------------------------------------------------------------	

										

2394 Prize(s) of 1250/-  Each


000225	019604	043632	072614	086259	110201	128035	149888	171606	194059	218661	240503
001256	019967	045996	072899	086649	110848	128274	150150	171641	194365	218941	241072
002023	020201	049188	072953	087023	111002	128804	150170	171798	195273	218990	241758
002070	020852	049713	072957	087376	111128	128895	150594	172060	195598	219180	242412
002506	022587	049919	073132	088295	111438	128931	150939	172313	196090	219376	242750
003470	023168	050577	073323	089139	111892	128990	151506	172547	197446	220118	243094
003636	023426	050970	073555	089407	111924	129543	151860	174008	197970	221313	243355
003765	023625	051656	074001	089862	112043	129827	151971	174074	198540	221489	244196
003961	023631	051771	074043	091058	112364	130677	152190	174426	199204	221922	244250
004664	024028	051982	075046	091347	112711	130858	152891	174806	199386	222084	244379
004676	024400	052526	075958	091477	112801	131129	154027	175098	199871	222873	244553
004802	025295	052618	076022	092031	113383	131172	154791	175812	201437	223123	244670
005486	025476	053871	076311	092194	113885	131433	154972	175957	201439	223138	244872
005537	025848	053966	076326	093643	114097	131457	156140	177437	201961	223277	245501
005990	026922	054414	076586	094100	114135	132467	156163	177590	202200	224940	246440
006053	027067	055734	076702	094106	114184	133902	156834	177661	202230	225370	247635
006074	027505	055863	076739	094203	114214	134313	156955	179618	202532	225895	247867
006347	028261	057561	076762	094431	114484	135062	157444	180246	202555	225959	248196
006398	028550	057648	076961	094514	114549	135183	159678	180363	202701	226025	248369
006834	028768	057784	076964	095322	114868	135295	159696	181016	202882	226511	248400
007359	029905	058096	077056	095427	115008	135615	160323	181179	203093	226549	248520
008488	030339	058612	077606	095881	115912	135947	160593	181813	203140	226884	248827
009074	030813	058642	077789	095968	116540	138709	160692	182123	205124	227382	249275
009868	030853	059242	077800	096301	117261	139240	160707	182411	205358	227667	249894
009877	031239	060783	077861	097097	118523	140048	161219	182641	205452	227886	251073
010087	031308	060791	077959	097397	119403	140075	161515	183450	206550	228049	251104
010993	032989	060934	078329	097502	120014	140988	162431	184928	207350	229574	251739
011277	033344	061507	078551	097627	120231	142198	162921	185243	207568	229708	253190
011751	033800	061896	078931	098323	120847	142580	163115	185436	207599	229812	254543
012829	034011	062373	079649	099130	121515	142807	163248	185611	207902	230239	254772
013940	035023	063382	080151	101134	121560	143068	163425	186344	208502	231385	255053
014794	035123	063831	080193	101428	121666	143485	163623	186595	208609	231407	255418
014880	035574	064453	080818	101914	121906	144475	163634	187214	209876	232226	258048
015064	036248	064726	080831	102190	122070	144659	164426	187959	210846	232340	258717
015113	036308	065565	081029	102341	122122	144935	164532	188803	211346	232652	259004
015150	036547	065904	081280	102444	122455	145255	164938	189130	211619	232938	259121
