                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT HYDERABAD
Draw No.95th				

Series:	Common Draw					Date:15/09/2023

----------------------------------------------------------------------------------

First Prize of Rs.750,000/-

093777

----------------------------------------------------------------------------------

Second Prize of Rs.Rs.250,000/- each.


002536   348200   476510   521695   991054

--------------------------------------------------------------------------------------	
										
95TH DRAW OF RS. 200/- DENOMINATION NATIONAL PRIZE BONDS HELD AT HYDERABAD ON 
15TH SEPTEMBER, 2023 (2,394 PRIZES OF RS. 1,250/- EACH)

256011	280982	306561	329291	348528	368146	397870	418525	445983	473138	495087
256246	281085	306765	330172	348673	368194	397996	418529	446355	473739	495712
256436	281162	306839	330231	348713	368427	398031	419492	446459	473979	496135
256437	281173	307086	330378	348867	370398	398500	419778	447655	474234	496532
256834	282067	307219	330868	349026	370420	398893	420053	447707	474296	496783
257313	283165	307921	331023	349113	370567	398907	420877	447880	475618	497055
										
										
										
497117	516882	544080	562875	582154	610922	638584	660734	678128	703102	725654
497650	518762	544971	563683	582806	611062	638714	660812	679372	703195	725677
497670	519022	545239	563839	583238	612053	638792	660938	679587	703722	726507
498040	519309	545929	563884	583639	612118	638943	661315	679662	703775	726705
498787	519395	546383	564058	583941	612643	639160	662045	679945	703866	727708
499352	519986	546593	564123	584437	613959	640014	662385	679993	704308	728058
499610	520913	546640	564332	586072	615648	640088	662486	680845	705394	728141
499795	521392	547075	564756	586210	616203	641634	662846	681187	705738	728349
499810	521537	547294	565720	586830	616340	642077	663028	681334	707307	728427
500035	521569	547670	565768	586843	616894	642381	663245	682026	707909	729036
500287	521767	547771	565894	587269	616975	642422	663288	682172	708031	729429
500476	522041	548118	565970	587594	617282	642441	663496	682553	708549	729494
500663	522161	548146	566018	588679	617537	642483	663593	682554	708612	729611
501351	522674	548362	566081	588769	618805	643736	663931	683112	709319	730481
503618	523499	549051	566340	589595	618871	644134	664194	683679	709620	731382
503632	523870	549117	566758	590461	619055	644206	664500	686249	710216	731509
504338	524687	549372	566890	590938	619458	644288	664521	686474	710288	731964
504960	525438	550051	567693	591115	619598	644571	665003	686486	711116	732576
505099	526993	551534	567862	592383	620033	644972	665147	686922	711166	734109
505222	527077	552224	568034	593237	620748	645877	665472	687436	711168	734677
505329	527413	552231	568453	593273	620773	646632	665715	687626	711605	734718
505470	527605	553121	568651	593678	621272	646691	666473	687955	712805	734816
506485	527689	553377	568740	594497	621731	646694	666507	687967	712852	735312
507106	528011	553455	568856	595265	622268	646721	666546	688071	713379	736961
507109	529407	553569	569071	595461	623247	647043	666584	688269	713553	737130
507175	529716	553816	569763	596040	623424	647368	666745	688684	714016	738332
507484	529882	553907	570007	596413	623603	647454	666807	688727	714420	738383
507959	530609	554008	570980	597491	625915	648393	666999	689447	714594	738388
508096	532105	554272	571462	597493	627126	648757	667530	689484	714672	738440
508244	532189	554422	571511	597780	628058	649565	667545	689946	714789	738991
508569	532998	555130	571560	597914	628084	649651	667637	690220	715377	739047
508741	533434	555766	572679	598173	628547	649758	668036	690284	715628	739303
508844	534058	555886	572990	598243	628657	649763	669053	690507	715792	739485
508879	534877	556461	573226	598414	629160	649915	669233	690550	716575	739916
509085	535277	556577	573873	598554	629816	650030	669686	690684	717687	740818
509224	535331	556766	574184	599643	629999	650693	669696	691239	718140	740857
509378	535652	556823	574427	600328	630410	652240	670163	692227	718149	741087
510389	536403	556864	574522	600862	630479	652255	670827	693249	718775	742425
510774	537168	556884	574630	600986	631078	652941	671049	694120	719674	743321
510971	537281	556931	575351	601971	631458	653175	671598	694348	719896	744845
511258	537464	557475	576070	602149	631975	653235	673628	694945	720792	745330
511700	537566	557582	577362	603492	632140	653901	674612	695638	720961	745444
511826	537569	557592	577590	603822	633172	653911	674625	695761	721839	746065
511989	538213	558292	577835	604624	634316	654630	674978	695957	721857	746319
512443	538434	558409	578103	606671	634406	655246	675384	696394	722068	747141
512481	540058	558829	578497	606880	634479	655255	675459	696823	722532	747770
513063	540156	558909	578559	607198	635091	655744	675481	697035	723193	747878
513754	540212	559400	578651	608050	635235	656701	675608	697580	723330	747900
513806	540518	559435	579166	608140	635634	657084	675684	698545	723343	748114
513948	540575	559667	579551	608220	636509	657904	675822	699287	723809	748391
514110	540936	559800	579780	608744	636568	658826	676328	700455	724083	748746
515917	541404	560012	580689	609407	636588	660019	676877	700850	724407	749417
516388	541657	560244	580763	609844	637450	660328	676882	702321	724476	749586
516406	542978	561105	580964	610189	637609	660337	677922	702351	724545	751380
516678	543982	562764	581177	610646	638529	660638	678029	702933	725116	752858
										
										

752981	781839	803076	826201	844853	871870	898955	924259	943773	966415	989765
753938	782092	803671	826417	845829	872545	899318	925195	943857	966793	989965
755176	782187	804052	826509	846659	872803	899734	925529	944586	966898	990525
755222	783870	804070	826691	847760	872981	899977	925954	944679	966922	990990
755588	784036	804090	827063	847863	873821	900003	926087	945070	967085	991059
755737	785207	804415	827371	847871	874294	900985	926537	946176	967251	991109
757377	785411	804907	827434	848520	874473	901627	926855	946463	967350	991947
757437	785474	804991	827678	848669	874480	901678	927446	946724	967385	993391
757443	785543	806435	827686	848862	876280	902293	928109	947913	969889	993745
758516	785552	806704	828560	849048	876335	902466	928358	947931	969980	993749
758628	786115	807014	828623	849103	876531	902555	928644	948258	970139	993864
758698	786141	807431	828687	849188	876776	902657	930125	948284	970336	993899
759181	786452	807461	828729	849457	877027	903238	930302	948683	970345	993954
759283	786512	807779	828849	849583	877134	903611	930375	951362	970661	994114
759695	786924	808037	829654	850752	877675	904210	930760	951770	970845	994203
760863	787308	808508	829740	851187	878034	904334	932100	951929	970963	995002
761557	787918	809441	830013	851721	879311	905601	932535	953275	971448	995041
761686	788062	809987	830233	852002	879827	906690	932709	953638	973168	995111
761982	788657	811532	831749	853073	880416	906699	932908	953903	973372	995260
762222	788790	811671	832727	853351	880454	906802	933832	953940	974344	995541
762466	789198	811896	833129	854049	882974	906816	934275	953988	974446	995554
762559	790181	811909	833144	854524	883176	906873	934403	954191	974525	995631
763091	790386	811912	833359	855847	884513	907547	934558	954246	975616	996127
763404	790466	812516	833459	855851	884653	907689	935174	956120	975742	996450
765545	790925	812726	833526	856112	884837	908508	935400	956289	975885	997309
766123	791248	813056	834066	856334	886142	908853	936324	956585	975888	997655
766746	791251	813244	834296	856918	886195	909790	936768	956663	976191	998006
766786	791837	813459	834508	857302	886344	910475	936802	956937	976656	998152
766979	791986	813747	834978	857894	888138	911124	937319	957270	977328	998834
768631	792141	814073	835847	858638	888653	911815	937597	957572	977974	xxxxxx
768933	792259	815592	836749	859074	888966	912049	937740	957785	978226	xxxxxx
769490	792277	816724	837036	859075	889445	912900	939104	957945	978589	xxxxxx
769561	794339	816755	837294	859495	889907	913533	939188	957994	978630	xxxxxx
769604	794487	816816	837346	859832	890002	913671	939818	958074	978987	xxxxxx
769619	794638	817110	837837	859916	890047	913710	939900	959004	980543	xxxxxx
771161	794654	818308	838001	860740	890357	914138	940135	959802	982133	xxxxxx
772017	794702	818378	838070	860747	891115	914591	940140	959874	982220	xxxxxx
772474	795446	818505	838155	862094	891513	914791	940145	960238	983234	xxxxxx
772588	795692	818882	838284	862525	891539	914924	940253	960352	984851	xxxxxx
773081	796770	819640	838594	863253	891807	915040	940764	960361	984860	xxxxxx
773461	797006	820007	839031	864241	891876	915297	940803	961022	985354	xxxxxx
774520	798604	820042	839354	864664	892015	915615	940943	961654	986124	xxxxxx
774772	798702	820477	840094	866567	892765	915782	940957	961837	986148	xxxxxx
775014	799341	821455	841189	866781	893415	915965	941620	962030	986500	xxxxxx
775407	799838	821550	841970	866934	894472	916154	941976	962236	986665	xxxxxx
775582	799843	822355	842472	867048	895614	917085	942669	962251	987089	xxxxxx
775900	799931	822972	842534	867721	895780	917355	942762	962367	987922	xxxxxx
776233	799967	824425	842586	868364	896349	917694	942844	963331	988201	xxxxxx
777252	800030	824498	842816	868729	896816	918514	942845	963670	988205	xxxxxx
777255	800394	824917	843292	868834	897272	918815	942881	963873	988274	xxxxxx
779016	800533	825358	843975	870784	897313	919558	943207	963888	988612	xxxxxx
779344	800616	825672	844188	871206	898062	920004	943286	964382	988629	xxxxxx
779482	800719	825817	844433	871539	898557	922953	943380	964536	988822	xxxxxx
781095	802645	826084	844687	871566	898623	923060	943538	965675	988909	xxxxxx
781425	802919	826104	844833	871698	898736	923596	943580	966253	989378	xxxxxx
										
