               DRAW OF Rs.25000/- Denomination Premium Prize Bonds (Registered)

				 HELD AT SIALKOT
Draw No. 11th									

Series:	Common Draw					Date: 11/09/2023

----------------------------------------------------------------------------------


First Prize of Rs. 30,000,000/-

833264   973683
----------------------------------------------------------------------------------


Second Prize of Rs.10,000,000/- Each


009235  149019  507757  698959   835207 

----------------------------------------------------------------------------------	

										
11TH DRAW OF RS. 25,000/- DENOMINATION PREMIUM PRIZE BONDS (REGISTERED) 												
HELD ON 11-09-2023 AT SBP BSC SIALKOT 												
(700 Prizes of Rs.300,000/- Each)												

000894	080790	173365	253140	323479	408342	509135	589230	657764	741400	823750	891469	950292
003695	092664	173981	255708	326674	408999	512652	592193	660057	742686	825274	894048	951207
003909	092860	174466	255787	327165	409302	512888	594212	660186	744203	826616	894667	951618
003967	097457	175213	256428	328249	410699	515210	595583	660476	745762	827229	896502	952262
004086	097486	176608	258387	329293	412655	518283	595658	663002	747896	827549	899345	952707
005980	099270	178700	258388	329880	416542	518532	596480	665201	750331	827853	899615	953218
006815	101162	181906	259804	335000	419363	521347	597090	666734	750647	830256	899876	954256
007292	102793	181908	260620	335833	422209	521850	597896	670453	751440	830295	900609	955107
007447	103026	182379	260635	336157	424062	522420	598783	676617	751578	831360	903279	956890
011142	111523	182608	260647	336691	424445	524113	599226	676777	752083	831896	904147	957424
014163	111615	183280	261302	337484	425464	525247	600352	677338	754162	832485	906008	959704
015028	111900	184782	266967	337968	428290	525354	600639	679200	754526	832624	906335	963633
015755	113201	185082	271834	338027	428355	525469	601914	681042	757313	833010	906559	963770
016546	115964	185498	275490	341576	428800	526876	602893	681109	758739	835017	907928	965132
018052	116534	190497	276165	342018	429009	527641	603139	682565	759441	837831	908566	966204
018397	117689	193375	277139	344847	430067	527663	603396	682590	759986	838661	909357	967964
020200	118479	194627	277772	345214	432664	528912	605426	684195	761208	840641	911235	969627
020283	122449	196065	279881	347531	439308	534153	608011	684215	761448	841972	911892	970856
022481	122832	202393	280189	347808	441648	535452	611227	685028	761650	842649	912165	971779
025132	125115	202746	284816	348697	442886	536512	611567	688769	761944	843843	913987	972090
025169	125306	203982	285742	349244	445516	537075	611797	691408	762136	844748	914670	972280
026814	126908	204613	286664	349246	450144	538461	615423	691888	764651	845323	914838	974106
029355	127358	204917	286956	352825	455551	539667	615424	693881	765148	845688	915577	974974
029457	131328	205149	288534	353723	458299	540600	617459	695728	769683	845708	915985	979690
030369	133955	205741	288762	354952	459347	543151	617824	699594	771934	847341	916610	981232
030456	134478	207844	288831	357362	460272	547351	620156	700901	773617	847681	917086	981424
031941	135020	212860	291670	358237	462167	548019	620775	706333	774808	848065	918200	982265
032516	135898	213627	291734	360327	463678	548895	621457	706434	780430	849121	919347	983916
032823	137689	213656	293046	362172	469246	549447	622722	707505	781108	850820	919923	985847
033446	138346	213819	293670	365569	469990	549836	626073	711259	782314	853668	921068	988386
033450	138575	215428	296420	368186	470833	551606	626153	711558	784112	854349	921110	991651
036270	140617	216055	297208	368736	472164	553006	626935	713464	786359	854930	922167	992286
039296	141340	216371	300111	370391	474138	557265	627778	714359	787452	855626	922964	992323
043348	141924	216854	301641	370448	475770	557307	629116	714510	787475	859126	923039	992896
043451	144402	218214	302277	374351	475916	557420	631947	716506	791138	859532	923810	993101
047163	144816	220546	302703	374434	479608	559212	638388	717837	793351	859573	927195	993210
049767	148528	224512	303120	374823	480478	559660	639146	719384	793919	860943	927607	997624
050725	149324	226727	303445	375097	482741	562398	640156	720630	794601	864048	929051	998988
053189	150842	227315	304311	375520	484495	563513	640719	721242	795118	865800	930017	999498
054402	151483	227999	304459	375674	486594	565254	640756	722898	795158	867791	930070	999676
054407	152867	232381	305610	378898	487526	572540	640832	726233	796480	868307	930722	XXXXX
055051	154495	232731	305930	382305	488549	574708	641051	726916	798222	869209	931655	XXXXX
056784	157656	234294	306181	384524	488909	576883	642080	729377	804422	875799	932726	XXXXX
057565	158104	234368	308083	384650	489155	578385	643095	730043	806510	876090	936533	XXXXX
061865	159009	235841	308340	392116	491432	578885	644922	730889	808003	876310	936708	XXXXX
062333	159285	236246	308620	394664	491680	580397	645493	730987	808131	876471	936876	XXXXX
063339	160138	244346	309127	394751	491703	580581	646957	731486	808440	877080	937770	XXXXX
064710	161660	244817	311235	397856	491990	580792	648012	734356	810051	878085	939117	XXXXX
066800	161917	245394	314754	398102	492441	582004	648163	735337	812339	878983	940650	XXXXX
067371	163232	249563	316478	402173	493645	583655	650487	736477	816477	879011	942504	XXXXX
070369	165062	250025	316725	403437	497871	584557	651107	737115	819510	879774	942800	XXXXX
077329	167184	250407	316897	405547	499097	585353	654421	737442	819591	882905	943292	XXXXX
078366	167320	251155	317589	407757	500112	586034	655371	737967	820411	883516	947184	XXXXX
079836	170175	251612	320477	407951	501992	586942	655970	739979	822283	886704	947345	XXXXX
079912	172753	251708	320801	408293	508977	588046	657685	741110	823099	890156	949919	XXXXX
